time,initialValue,baleNumber,rxThrottle,outputThrottle,rpm,voltage,busbarCurrent,phaseWireCurrent,mosfetTemp,capacitorTemp,statusCode,verifyCode
1666879815.4419036,18258690,6938,11.71875,11.71875,860,2530,1,31,30.922399999999996,1.0879999999999939,0,5381
1666879815.4743981,18258690,6939,11.71875,11.71875,862,2530,1,34,31.428799999999995,1.0879999999999939,0,6661
1666879815.5223925,18258690,6940,11.71875,11.71875,857,2530,4,34,30.922399999999996,1.0879999999999939,0,6661
1666879815.553541,18258690,6941,11.71875,11.71875,865,2530,4,35,31.428799999999995,1.0879999999999939,0,8965
1666879815.6019435,18258690,6942,11.71875,11.71875,872,2530,1,30,30.922399999999996,1.0879999999999939,0,9221
1666879815.6340206,18258690,6943,11.71875,11.71875,869,2530,4,31,30.922399999999996,1.0879999999999939,0,9733
1666879815.6818984,18258690,6944,11.71875,11.71875,857,2530,1,35,31.428799999999995,1.0879999999999939,0,6917
1666879815.713807,18258690,6945,11.71875,11.71875,861,2530,1,31,31.428799999999995,1.0879999999999939,0,7173
1666879815.761679,18258690,6946,11.71875,11.71875,861,2530,4,33,30.922399999999996,1.0879999999999939,0,8965
1666879815.7935996,18258690,6947,11.71875,11.71875,861,2530,1,34,30.922399999999996,1.0879999999999939,0,8709
1666879815.8414662,18258690,6948,11.71875,11.71875,859,2530,4,33,30.922399999999996,1.0879999999999939,0,8965
1666879815.8733804,18258690,6949,11.71875,11.71875,869,2530,4,30,31.428799999999995,1.0879999999999939,0,10757
1666879815.921252,18258690,6950,11.71875,11.71875,870,2530,1,28,30.922399999999996,1.0879999999999939,0,10245
1666879815.9533617,18258690,6951,11.71875,11.71875,863,2530,4,32,30.922399999999996,1.0879999999999939,0,10501
1666879816.00099,18258690,6952,11.71875,11.71875,856,2520,4,35,30.922399999999996,1.0879999999999939,0,9477
1666879816.0334148,18258690,6953,11.71875,11.71875,871,2520,1,33,30.922399999999996,1.0879999999999939,0,12293
1666879816.0810704,18258690,6954,11.71875,11.71875,876,2520,1,32,30.922399999999996,1.0879999999999939,0,13573
1666879816.113496,18258690,6955,11.71875,11.71875,871,2520,1,34,30.922399999999996,1.0879999999999939,0,13061
1666879816.1608746,18258690,6956,11.71875,11.71875,894,2520,1,31,30.922399999999996,1.0879999999999939,0,18437
1666879816.2090788,18258690,6957,11.71875,11.71875,885,2520,4,35,30.922399999999996,1.0879999999999939,0,18181
1666879816.2414327,18258690,6958,11.71875,11.71875,893,2520,1,35,30.922399999999996,1.0879999999999939,0,19717
1666879816.2890873,18258690,6959,11.71875,11.71875,897,2520,4,31,30.922399999999996,1.0879999999999939,0,20741
1666879816.3208442,18258690,6960,11.71875,11.71875,893,2520,1,32,30.922399999999996,1.0879999999999939,0,19461
1666879816.3689597,18258690,6961,11.71875,11.71875,897,2520,4,30,30.922399999999996,1.0879999999999939,0,20997
1666879816.4012094,18258690,6962,11.71875,11.71875,898,2520,3,28,30.922399999999996,1.0879999999999939,0,20741
1666879816.4491746,18258690,6963,11.71875,11.71875,898,2520,1,29,30.922399999999996,1.0879999999999939,0,20741
1666879816.4804096,18258690,6964,11.71875,11.71875,896,2520,4,32,30.922399999999996,1.0879999999999939,0,22021
1666879816.529851,18258690,6965,11.71875,11.71875,899,2520,4,32,30.922399999999996,1.0879999999999939,0,23045
1666879816.560565,18258690,6966,11.71875,11.71875,899,2520,1,30,30.922399999999996,1.0879999999999939,0,22021
1666879816.608459,18258690,6967,11.71875,11.71875,904,2520,4,31,30.922399999999996,1.0879999999999939,0,24581
1666879816.6405163,18258690,6968,11.71875,11.71875,897,2520,1,32,30.922399999999996,1.0879999999999939,0,22533
1666879816.688388,18258690,6969,11.71875,11.71875,905,2520,1,33,30.922399999999996,1.0879999999999939,0,25093
1666879816.720303,18258690,6970,11.71875,11.71875,906,2520,4,30,30.922399999999996,1.0879999999999939,0,25605
1666879816.7681746,18258690,6971,11.71875,11.71875,904,2520,1,31,30.922399999999996,1.0879999999999939,0,24837
1666879816.8000891,18258690,6972,11.71875,11.71875,909,2520,1,28,30.922399999999996,1.0879999999999939,0,25605
1666879816.8479614,18258690,6973,11.71875,11.71875,908,2520,4,29,30.922399999999996,1.0879999999999939,0,26629
1666879816.895833,18258690,6974,11.71875,11.71875,906,2520,1,28,30.922399999999996,1.0879999999999939,0,25349
1666879816.9279602,18258690,6975,11.71875,11.71875,908,2520,1,28,30.922399999999996,1.0879999999999939,0,26117
1666879816.976101,18258690,6976,11.71875,11.71875,905,2520,1,29,30.922399999999996,1.0879999999999939,0,25861
1666879817.0074742,18258690,6977,11.71875,11.71875,906,2520,4,31,30.922399999999996,1.0879999999999939,0,27653
1666879817.0561485,18258690,6978,11.71875,11.71875,910,2520,1,26,30.922399999999996,1.0879999999999939,0,26885
1666879817.0878563,18258690,6979,11.71875,11.71875,905,2520,4,30,30.922399999999996,1.0879999999999939,0,27653
1666879817.136018,18258690,6980,11.71875,11.71875,906,2520,1,27,30.922399999999996,1.0879999999999939,0,26629
1666879817.167734,18258690,6981,11.71875,11.71875,905,2520,1,27,30.922399999999996,1.0879999999999939,0,26629
1666879817.2151735,18258690,6982,11.71875,11.71875,901,2520,3,29,31.428799999999995,1.0879999999999939,0,26629
1666879817.2471123,18258690,6983,11.71875,11.71875,901,2520,4,32,30.922399999999996,1.0879999999999939,0,28165
1666879817.2952023,18258690,6984,11.71875,11.71875,906,2520,1,30,30.922399999999996,1.0879999999999939,0,28421
1666879817.3276434,18258690,6985,11.71875,11.71875,903,2520,4,29,30.922399999999996,1.0879999999999939,0,28421
1666879817.3750696,18258690,6986,11.71875,11.71875,906,2520,4,30,30.922399999999996,1.0879999999999939,0,29701
1666879817.407159,18258690,6987,11.71875,11.71875,905,2520,1,28,31.428799999999995,1.0879999999999939,0,28165
1666879817.455284,18258690,6988,11.71875,11.71875,903,2520,4,31,30.922399999999996,1.0879999999999939,0,29701
1666879817.5031862,18258690,6989,11.71875,11.71875,905,2520,4,33,30.922399999999996,1.0879999999999939,0,30981
1666879817.5346181,18258690,6990,11.71875,11.71875,911,2520,1,29,30.922399999999996,1.0879999999999939,0,30981
1666879817.582977,18258690,6991,11.71875,11.71875,907,2520,4,30,30.922399999999996,1.0879999999999939,0,31237
1666879817.6150107,18258690,6992,11.71875,11.71875,907,2520,1,28,30.922399999999996,1.0879999999999939,0,30213
1666879817.6621292,18258690,6993,11.71875,11.71875,906,2520,1,29,30.922399999999996,1.0879999999999939,0,30469
1666879817.694044,18258690,6994,11.71875,11.71875,900,2520,4,31,30.922399999999996,1.0879999999999939,0,30469
1666879817.7419155,18258690,6995,11.71875,11.71875,904,2520,4,31,30.922399999999996,1.0879999999999939,0,31749
1666879817.7738292,18258690,6996,11.71875,11.71875,910,2520,1,27,30.922399999999996,1.0879999999999939,0,31749
1666879817.821706,18258690,6997,11.71875,11.71875,901,2520,4,31,30.922399999999996,1.0879999999999939,0,31493
1666879817.8546042,18258690,6998,11.71875,11.71875,906,2520,1,33,30.922399999999996,1.0879999999999939,0,32773
1666879817.902477,18258690,6999,11.71875,11.71875,909,2520,1,32,30.922399999999996,1.0879999999999939,0,33541
1666879817.9344442,18258690,7000,11.71875,11.71875,910,2520,1,33,30.922399999999996,1.0879999999999939,0,34309
1666879817.9819758,18258690,7001,11.71875,11.71875,910,2520,4,31,30.922399999999996,1.0879999999999939,0,34821
1666879818.0140746,18258690,7002,11.71875,11.71875,911,2520,4,34,30.922399999999996,1.0879999999999939,0,36101
1666879818.0623646,18258690,7003,11.71875,11.71875,915,2520,1,32,30.922399999999996,1.0879999999999939,0,36101
1666879818.1096754,18258690,7004,11.71875,11.71875,915,2520,1,29,30.922399999999996,1.0879999999999939,0,35589
1666879818.1422377,18258690,7005,11.71875,11.71875,913,2520,1,28,30.922399999999996,1.0879999999999939,0,35077
1666879818.189601,18258690,7006,11.71875,11.71875,914,2520,3,26,30.922399999999996,1.0879999999999939,0,35589
1666879818.221595,18258690,7007,11.71875,11.71875,909,2520,1,27,30.922399999999996,1.0879999999999939,0,34309
1666879818.2692885,18258690,7008,11.71875,11.71875,912,2520,1,30,30.922399999999996,1.0879999999999939,0,36101
1666879818.3014655,18258690,7009,11.71875,11.71875,908,2520,4,30,30.922399999999996,1.0879999999999939,0,36101
1666879818.349842,18258690,7010,11.71875,11.71875,911,2520,4,31,30.922399999999996,1.0879999999999939,0,37381
1666879818.3818774,18258690,7011,11.71875,11.71875,911,2520,1,33,30.922399999999996,1.0879999999999939,0,37381
1666879818.4297717,18258690,7012,11.71875,11.71875,913,2520,4,31,30.922399999999996,1.0879999999999939,0,38405
1666879818.4617124,18258690,7013,11.71875,11.71875,915,2520,4,30,30.922399999999996,1.0879999999999939,0,38917
1666879818.5088797,18258690,7014,11.71875,11.71875,916,2520,1,31,30.922399999999996,1.0879999999999939,0,38917
1666879818.5414193,18258690,7015,11.71875,11.71875,916,2520,1,30,30.922399999999996,1.0879999999999939,0,38917
1666879818.589247,18258690,7016,11.71875,11.71875,917,2520,4,33,30.922399999999996,1.0879999999999939,0,40965
1666879818.6206336,18258690,7017,11.71875,11.71875,919,2520,4,33,30.922399999999996,1.0879999999999939,0,41733
1666879818.6685061,18258690,7018,11.71875,11.71875,920,2520,4,33,30.922399999999996,1.0879999999999939,0,42245
1666879818.7164018,18258690,7019,11.71875,11.71875,921,2520,1,29,30.922399999999996,1.0879999999999939,0,40965
1666879818.7483194,18258690,7020,11.71875,11.71875,920,2520,4,31,30.922399999999996,1.0879999999999939,0,42245
1666879818.796195,18258690,7021,11.71875,11.71875,921,2520,1,31,30.922399999999996,1.0879999999999939,0,41989
1666879818.829075,18258690,7022,11.71875,11.71875,923,2520,4,30,30.922399999999996,1.0879999999999939,0,43269
1666879818.8769467,18258690,7023,11.71875,11.71875,921,2520,1,30,30.922399999999996,1.0879999999999939,0,42245
1666879818.9088728,18258690,7024,11.71875,11.71875,924,2520,1,29,30.922399999999996,1.0879999999999939,0,43013
1666879818.9561446,18258690,7025,11.71875,11.71875,923,2520,4,29,30.922399999999996,1.0879999999999939,0,43781
1666879818.9881918,18258690,7026,11.71875,11.71875,924,2520,3,28,30.922399999999996,1.0879999999999939,0,43781
1666879819.0365283,18258690,7027,11.71875,11.71875,923,2520,1,29,30.922399999999996,1.0879999999999939,0,43525
1666879819.0687168,18258690,7028,11.71875,11.71875,922,2520,1,30,30.922399999999996,1.0879999999999939,0,43781
1666879819.1165922,18258690,7029,11.71875,11.71875,924,2520,1,27,30.922399999999996,1.0879999999999939,0,43781
1666879819.148603,18258690,7030,11.71875,11.71875,921,2520,4,29,30.922399999999996,1.0879999999999939,0,44549
1666879819.196363,18258690,7031,11.71875,11.71875,921,2520,3,27,30.922399999999996,1.0879999999999939,0,44037
1666879819.2278707,18258690,7032,11.71875,11.71875,919,2520,1,32,30.922399999999996,1.0879999999999939,0,44549
1666879819.2763758,18258690,7033,11.71875,11.71875,921,2520,1,30,30.922399999999996,1.0879999999999939,0,44805
1666879819.3081284,18258690,7034,11.71875,11.71875,919,2520,4,31,30.922399999999996,1.0879999999999939,0,45573
1666879819.3560412,18258690,7035,11.71875,11.71875,921,2520,4,30,30.922399999999996,1.0879999999999939,0,46085
1666879819.404749,18258690,7036,11.71875,11.71875,922,2520,4,32,30.922399999999996,1.0879999999999939,0,47109
1666879819.4355385,18258690,7037,11.71875,11.71875,923,2520,1,30,30.922399999999996,1.0879999999999939,0,46341
1666879819.483052,18258690,7038,11.71875,11.71875,922,2520,1,29,30.922399999999996,1.0879999999999939,0,46085
1666879819.5159621,18258690,7039,11.71875,11.71875,918,2530,4,31,30.922399999999996,1.0879999999999939,0,46853
1666879819.563867,18258690,7040,11.71875,11.71875,921,2520,4,30,30.922399999999996,1.0879999999999939,0,47365
1666879819.5957499,18258690,7041,11.71875,11.71875,920,2520,1,29,30.922399999999996,1.0879999999999939,0,46341
1666879819.6436317,18258690,7042,11.71875,11.71875,918,2520,1,29,30.922399999999996,1.0879999999999939,0,46085
1666879819.6755362,18258690,7043,11.71875,11.71875,918,2520,4,31,30.922399999999996,1.0879999999999939,0,47621
1666879819.723407,18258690,7044,11.71875,11.71875,920,2520,4,29,30.922399999999996,1.0879999999999939,0,47877
1666879819.7553222,18258690,7045,11.71875,11.71875,918,2520,1,28,30.922399999999996,1.0879999999999939,0,46597
1666879819.803227,18258690,7046,11.71875,11.71875,920,2520,1,28,30.922399999999996,1.0879999999999939,0,47365
1666879819.83514,18258690,7047,11.71875,11.71875,914,2520,1,27,30.922399999999996,1.0879999999999939,0,45829
1666879819.8830144,18258690,7048,11.71875,11.71875,918,2520,3,25,30.922399999999996,1.0879999999999939,0,47109
1666879819.9148946,18258690,7049,11.71875,11.71875,910,2520,1,28,30.922399999999996,1.0879999999999939,0,45573
1666879819.9630976,18258690,7050,11.71875,11.71875,911,2520,3,26,30.922399999999996,1.0879999999999939,0,46085
1666879820.0113842,18258690,7051,11.71875,11.71875,907,2520,1,28,30.922399999999996,1.0879999999999939,0,45317
1666879820.0434399,18258690,7052,11.71875,11.71875,911,2520,1,28,30.922399999999996,1.0879999999999939,0,46597
1666879820.0903614,18258690,7053,11.71875,11.71875,910,2520,1,29,30.922399999999996,1.0879999999999939,0,46853
1666879820.1232076,18258690,7054,11.71875,11.71875,907,2520,1,30,30.922399999999996,1.0879999999999939,0,46597
1666879820.1706188,18258690,7055,11.71875,11.71875,914,2520,1,29,30.922399999999996,1.0879999999999939,0,48389
1666879820.202949,18258690,7056,11.71875,11.71875,909,2520,1,29,30.922399999999996,1.0879999999999939,0,47365
1666879820.2506084,18258690,7057,11.71875,11.71875,906,2520,1,27,30.922399999999996,1.0879999999999939,0,46341
1666879820.2830846,18258690,7058,11.71875,11.71875,912,2520,3,27,30.922399999999996,1.0879999999999939,0,48645
1666879820.3301454,18258690,7059,11.71875,11.71875,905,2520,1,28,30.922399999999996,1.0879999999999939,0,46853
1666879820.3628638,18258690,7060,11.71875,11.71875,906,2520,1,27,30.922399999999996,1.0879999999999939,0,47109
1666879820.4102857,18258690,7061,11.71875,11.71875,905,2520,3,28,30.922399999999996,1.0879999999999939,0,47877
1666879820.442388,18258690,7062,11.71875,11.71875,903,2520,4,30,30.922399999999996,1.0879999999999939,0,48389
1666879820.4899256,18258690,7063,11.71875,11.71875,907,2520,4,29,30.922399999999996,1.0879999999999939,0,49413
1666879820.522421,18258690,7064,11.71875,11.71875,907,2520,1,26,30.922399999999996,1.0879999999999939,0,48133
1666879820.571013,18258690,7065,11.71875,11.71875,903,2520,4,32,30.922399999999996,1.0879999999999939,0,49669
1666879820.6019297,18258690,7066,11.71875,11.71875,906,2520,3,29,30.922399999999996,1.0879999999999939,0,49669
1666879820.6503155,18258690,7067,11.71875,11.71875,905,2520,1,28,30.922399999999996,1.0879999999999939,0,48901
1666879820.69719,18258690,7068,11.71875,11.71875,900,2520,3,29,30.922399999999996,1.0879999999999939,0,48645
1666879820.7301023,18258690,7069,11.71875,11.71875,904,2520,4,30,30.922399999999996,1.0879999999999939,0,50437
1666879820.7779744,18258690,7070,11.71875,11.71875,907,2520,1,28,30.922399999999996,1.0879999999999939,0,50181
1666879820.8098888,18258690,7071,11.71875,11.71875,904,2520,4,29,30.922399999999996,1.0879999999999939,0,50693
1666879820.8577607,18258690,7072,11.71875,11.71875,903,2520,1,29,30.922399999999996,1.0879999999999939,0,49925
1666879820.8896754,18258690,7073,11.71875,11.71875,903,2520,1,30,30.922399999999996,1.0879999999999939,0,50437
1666879820.9378436,18258690,7074,11.71875,11.71875,901,2520,4,31,30.922399999999996,1.0879999999999939,0,51205
1666879820.9693818,18258690,7075,11.71875,11.71875,902,2520,4,32,30.922399999999996,1.0879999999999939,0,51973
1666879821.0174701,18258690,7076,11.71875,11.71875,908,2520,1,28,30.922399999999996,1.0879999999999939,0,51973
1666879821.049844,18258690,7077,11.71875,11.71875,903,2520,4,31,30.922399999999996,1.0879999999999939,0,52485
1666879821.0974164,18258690,7078,11.71875,11.71875,905,2520,1,31,30.922399999999996,1.0879999999999939,0,52485
1666879821.1292043,18258690,7079,11.71875,11.71875,907,2520,1,34,30.922399999999996,1.0879999999999939,0,54021
1666879821.177573,18258690,7080,11.71875,11.71875,908,2520,4,33,30.922399999999996,1.0879999999999939,0,55045
1666879821.209526,18258690,7081,11.71875,11.71875,912,2520,4,32,30.922399999999996,1.0879999999999939,0,56069
1666879821.2567272,18258690,7082,11.71875,11.71875,912,2520,1,30,30.922399999999996,1.0879999999999939,0,55045
1666879821.3047094,18258690,7083,11.71875,11.71875,914,2520,4,31,30.922399999999996,1.0879999999999939,0,56837
1666879821.3373466,18258690,7084,11.71875,11.71875,914,2520,4,30,30.922399999999996,1.0879999999999939,0,56837
1666879821.384913,18258690,7085,11.71875,11.71875,914,2520,1,31,30.922399999999996,1.0879999999999939,0,56581
1666879821.4172149,18258690,7086,11.71875,11.71875,916,2520,1,30,30.922399999999996,1.0879999999999939,0,57093
1666879821.4651403,18258690,7087,11.71875,11.71875,914,2520,4,31,30.922399999999996,1.0879999999999939,0,57861
1666879821.497375,18258690,7088,11.71875,11.71875,916,2520,1,28,30.922399999999996,1.0879999999999939,0,57093
1666879821.5445616,18258690,7089,11.71875,11.71875,913,2520,1,30,30.922399999999996,1.0879999999999939,0,57093
1666879821.5783577,18258690,7090,11.71875,11.71875,917,2520,1,28,30.922399999999996,1.0879999999999939,0,57861
1666879821.6244276,18258690,7091,11.71875,11.71875,914,2520,3,29,30.922399999999996,1.0879999999999939,0,58117
1666879821.6563594,18258690,7092,11.71875,11.71875,917,2520,4,30,30.922399999999996,1.0879999999999939,0,59653
1666879821.704238,18258690,7093,11.71875,11.71875,915,2520,1,30,30.922399999999996,1.0879999999999939,0,58629
1666879821.7361531,18258690,7094,11.71875,11.71875,917,2520,1,30,30.922399999999996,1.0879999999999939,0,59397
1666879821.7840297,18258690,7095,11.71875,11.71875,917,2520,4,31,30.922399999999996,1.0879999999999939,0,60677
1666879821.815949,18258690,7096,11.71875,11.71875,916,2520,1,29,30.922399999999996,1.0879999999999939,0,59397
1666879821.8638184,18258690,7097,11.71875,11.71875,917,2520,1,31,30.922399999999996,1.0879999999999939,0,60421
